,F_value,pvalue,value_counts,name
co_e,3.115678630904072,0.09788607422449479,"[(0.5482513636274847, 1), (0.548251363631278, 1), (0.5482513636313163, 1), (0.5482513636313208, 1), (0.548251363631275, 1), (0.5482513636306354, 1), (0.5482513636312599, 1), (0.7353101829087206, 1), (0.5482513636312911, 1), (0.5482513636312671, 1), (0.7353101829086929, 1), (0.5482513636312969, 1), (0.548251363631237, 1), (0.548251363631248, 1), (0.5482513636312496, 1), (0.3159176286010973, 1), (0.5482513636312312, 1)]",Carbon-monoxide
co_c,3.115678630903177,0.09788607422453882,"[(0.5482513636274846, 1), (0.548251363631278, 1), (0.5482513636313164, 1), (0.5482513636313207, 1), (0.5482513636312749, 1), (0.5482513636306353, 1), (0.5482513636312598, 1), (0.7353101829087205, 1), (0.5482513636312911, 1), (0.5482513636312671, 1), (0.7353101829086928, 1), (0.5482513636312969, 1), (0.5482513636311743, 1), (0.548251363631248, 1), (0.5482513636312495, 1), (0.3159176286010973, 1), (0.5482513636312312, 1)]",Carbon-monoxide
cpppg3_c,3.1156786308988007,0.09788607422475383,"[(0.9391690393297105, 1), (0.9391690393315378, 1), (0.9391690393315154, 1), (0.9391690393315029, 1), (0.9391690393315244, 1), (0.9391690393305278, 1), (0.9391690393315192, 1), (0.8901922186502893, 1), (0.9391690393315141, 1), (0.9391690393277391, 1), (0.8901922186529245, 1), (0.9391690393314932, 1), (0.9391690393315117, 1), (0.9391690393315026, 1), (0.9391690393314783, 1), (0.9999999999999579, 1), (0.9391690393315231, 1)]",Coproporphyrinogen-III
glyc__R_c,3.115678630876118,0.09788607422586766,"[(0.2121961406827586, 2), (0.21219614068306747, 1), (0.21219614068274018, 1), (0.21219614068276216, 1), (0.21219614068280812, 1), (0.2121961406835149, 1), (0.21219614068276815, 1), (0.1243305527527876, 1), (0.21219614068275017, 1), (0.2121961406827726, 1), (0.12433055275279137, 1), (0.2121961406827746, 1), (0.2121961406827928, 1), (0.21219614068281123, 1), (0.3213283393315831, 1), (0.21219614068277615, 1)]",R-Glycerate
pheme_c,3.083150086385123,0.09949940825189413,"[(0.7576686807839399, 1), (0.7576686807857234, 1), (0.7576686807857302, 1), (0.7576686807856805, 1), (0.7576686807857085, 1), (0.7576686807979915, 1), (0.7576686807857056, 1), (0.6772839506039472, 1), (0.7576686807856896, 1), (0.7576686807717752, 1), (0.6772839506084296, 1), (0.7576686807856747, 1), (0.7576686807856832, 1), (0.7576686807856658, 1), (0.7576686807856734, 1), (0.8660671617092206, 1), (0.7576686807856825, 1)]",Protoheme
pheme_e,3.0831500860734966,0.09949940826750253,"[(0.757668680784017, 1), (0.7576686807858002, 1), (0.7576686807858071, 1), (0.7576686807857576, 1), (0.7576686807857853, 1), (0.7576686807930186, 1), (0.7576686807857822, 1), (0.6772839506141539, 1), (0.7576686807857667, 1), (0.7576686807769464, 1), (0.6772839506085322, 1), (0.7576686807857516, 1), (0.7576686807857602, 1), (0.7576686807857429, 1), (0.7576686807857502, 1), (0.8660671617092632, 1), (0.7576686807857596, 1)]",Heme (protoheme)
uggmd_c,3.0498664836759457,0.1011833637402088,"[(0.009167860376184889, 2), (0.009167860376190662, 2), (0.011946322433866285, 1), (0.009167860376186221, 1), (0.011946322433667556, 1), (0.011946322433658008, 1), (0.004078739923920827, 1), (0.009167860379163839, 1), (0.005089120449112805, 1), (0.004078739923911945, 1), (1.199040866595169e-14, 1), (0.011946322433665113, 1), (0.004078739923924379, 1), (0.027105742980989556, 1), (0.011946322433654233, 1)]",UDP-N-glycolylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2-6-diaminopimelate
ppp9_c,3.0416190417248847,0.10160591785930195,"[(0.8136654200839732, 1), (0.8136654200860083, 1), (0.8136654200860192, 1), (0.8136654200859601, 1), (0.8136654200859952, 1), (0.8136654200813436, 1), (0.8136654200859921, 1), (0.7235996841218619, 1), (0.8136654200859719, 1), (0.8136654200809594, 1), (0.7235996841269834, 1), (0.8136654200859537, 1), (0.8136654200859692, 1), (0.8136654200859477, 1), (0.8136654200859532, 1), (0.9452711390119635, 1), (0.8136654200859685, 1)]",Protoporphyrin
3dhsk_c,3.0360211503836454,0.10189393241425825,"[(0.12290919190540794, 1), (0.12290919190505667, 1), (0.12290919190506289, 1), (0.12290919190507066, 1), (0.12290919190508509, 1), (0.12290919190586624, 1), (0.12290919190506311, 1), (0.07201529546622076, 1), (0.12290919190507599, 1), (0.1229091919050671, 1), (0.07201529546622476, 1), (0.12290919190507688, 1), (0.12290919190507155, 1), (0.12290919190507577, 1), (0.1229091919050882, 1), (0.1557794512688766, 1), (0.12290919190506577, 1)]",3-Dehydroshikimate
2dda7p_c,3.0360211503829366,0.10189393241429487,"[(0.10117667077920389, 2), (0.10117667077942971, 1), (0.10117667077919257, 1), (0.10117667077919856, 1), (0.10117667077921566, 1), (0.10117667077989934, 1), (0.10117667077919679, 1), (0.05928171626189305, 1), (0.10117667077920833, 1), (0.10117667077920123, 1), (0.05928171626189482, 1), (0.10117667077920944, 1), (0.10117667077920744, 1), (0.10117667077921833, 1), (0.12823488634879654, 1), (0.10117667077919923, 1)]",2-Dehydro-3-deoxy-D-arabino-heptonate-7-phosphate
